$PAXYZ,-11401,15870,-16866
$PMXYZ,-17029,15739,314
$PGXYZ,28836,16181,28836
$PAXYZ,-22002,15883,-27503
$PMXYZ,29989,15746,9941
$PGXYZ,-18350,16046,-20971
$PAXYZ,11258,15829,-16866
$PMXYZ,-30345,15722,-6543
$PGXYZ,-7864,16138,-7864
$PAXYZ,-11401,15870,32714
$PMXYZ,31499,15706,-16169
$PGXYZ,-26214,16145,5243
$GPRMC,113612.000,A,5038.5561,N,00123.8236,W,0.00,94.51,120120,,,D*40
$PAXYZ,985,15891,-22183
$PMXYZ,8158,15727,-25795
$PGXYZ,7864,15941,15729
$PAXYZ,-27866,15858,-11547
$PMXYZ,14093,15712,-16169
$PGXYZ,15729,16042,-13107
$PAXYZ,21204,15846,-12749
$PMXYZ,-7004,15701,-18014
$PGXYZ,15729,16042,-18350
$PAXYZ,-11401,15870,8526
$PMXYZ,25564,15721,-23949
$PGXYZ,26214,16006,-7864
$GPRMC,113613.000,A,5038.5561,N,00123.8236,W,0.00,40.86,120120,,,D*42
$PAXYZ,-8305,15843,32714
$PMXYZ,-20720,15723,314
$PGXYZ,-5243,16001,31457
$PAXYZ,-11401,15870,24482
$PMXYZ,-1468,15725,-7466
$PGXYZ,-28836,16154,23593
$PAXYZ,1641,15861,-12749
$PMXYZ,-7004,15701,-7466
$PGXYZ,10486,16132,-23593
$PAXYZ,-7248,15884,15046
$PMXYZ,-9249,15732,16799
$PGXYZ,13107,16051,-23593
$PAXYZ,-1783,15838,-28705
$PMXYZ,29256,15737,30115
$PGXYZ,26214,16134,-2621
$GPRMC,113614.000,A,5038.5561,N,00123.8236,W,0.00,24.87,120120,,,D*46
$PAXYZ,-11729,15821,-28705
$PMXYZ,12247,15704,-22104
$PGXYZ,-7864,16138,-2621
$PAXYZ,1641,15861,27397
$PMXYZ,-14785,15708,23257
$PGXYZ,20972,16152,2621
$PAXYZ,-14825,15848,-26300
$PMXYZ,-7591,15745,-12478
$PGXYZ,26214,16134,26214
$PAXYZ,21204,15846,-910
$PMXYZ,-11094,15724,-26717
$PGXYZ,-5243,16129,7864
$GPRMC,113615.000,A,5038.5561,N,00123.8236,W,0.00,51.76,120120,,,D*4B
$PAXYZ,20547,15876,-15664
$PMXYZ,17784,15728,-23949
$PGXYZ,0,15968,13107
$PAXYZ,-4879,15865,-2113
$PMXYZ,20363,15745,6774
$PGXYZ,-7864,16122,31457
$PAXYZ,17779,15824,13843
$PMXYZ,-9249,15732,2160
$PGXYZ,-26214,16201,31457
$PAXYZ,-21346,15853,-8632
$PMXYZ,-11094,15724,-24872
$PGXYZ,-5243,16001,-20971
$PAXYZ,-30235,15877,-11547
$PMXYZ,14093,15712,28270
$PGXYZ,26214,16118,-28836
$GPRMC,113616.000,A,5038.5561,N,00123.8236,W,0.00,74.57,120120,,,D*4C
$PAXYZ,24628,15868,-2113
$PMXYZ,-12939,15716,-9311
$PGXYZ,-7864,16138,5243
$PAXYZ,27724,15841,-6227
$PMXYZ,-9249,15732,-25795
$PGXYZ,2622,16087,-2621
$PAXYZ,4738,15834,-20983
$PMXYZ,6313,15719,21412
$PGXYZ,18350,16033,-2621
$PAXYZ,-8305,15843,-31620
$PMXYZ,-14785,15708,9941
$PGXYZ,20972,16152,-26214
$GPRMC,113617.000,A,5038.5561,N,00123.8236,W,0.00,44.76,120120,,,D*4D
$PAXYZ,-22002,15883,-11547
$PMXYZ,15939,15720,-8389
$PGXYZ,7864,15941,10486
$PAXYZ,8163,15856,23280
$PMXYZ,20363,15745,31037
$PGXYZ,5243,16078,7864
$PAXYZ,-8305,15843,16758
$PMXYZ,8158,15727,20489
$PGXYZ,28836,16109,18350
$PAXYZ,-28523,15888,32714
$PMXYZ,-26655,15738,-4697
$PGXYZ,23593,16143,13107
$PAXYZ,14682,15851,19163
$PMXYZ,2621,15703,-11681
$PGXYZ,23593,16015,-31457
$GPRMC,113618.000,A,5038.5561,N,00123.8236,W,0.00,46.09,120120,,,D*48
$PAXYZ,14682,15851,19163
$PMXYZ,19629,15736,-23949
$PGXYZ,-15729,16165,-13107
$PAXYZ,-21346,15853,-3313
$PMXYZ,2223,15742,12709
$PGXYZ,15729,16042,-15729
$PAXYZ,-15482,15878,2004
$PMXYZ,-15372,15752,-18014
$PGXYZ,20972,15896,-26214
$PAXYZ,1312,15812,-16866
$PMXYZ,11849,15743,-7466
$PGXYZ,-26214,16073,13107
$GPRMC,113619.000,A,5038.5561,N,00123.8236,W,0.00,60.57,120120,,,D*46
$PAXYZ,-21346,15853,-22183
$PMXYZ,2223,15742,24181
$PGXYZ,-20971,16055,5243
$PAXYZ,-15482,15878,19163
$PMXYZ,6313,15719,10864
$PGXYZ,-26214,16073,5243
$PAXYZ,24300,15819,3207
$PMXYZ,-16295,15748,23257
$PGXYZ,2622,16087,15729
$PAXYZ,-15482,15878,-6227
$PMXYZ,-30345,15722,8095
$PGXYZ,-15729,16037,0
$PAXYZ,-21346,15853,-7430
$PMXYZ,-7004,15701,22334
$PGXYZ,10486,16060,-2621
$GPRMC,113620.000,A,5038.5561,N,00123.8236,W,0.00,334.20,120120,,,D*7E
$PAXYZ,8163,15856,8526
$PMXYZ,25564,15721,-17092
$PGXYZ,-2621,16104,-20971
$PAXYZ,5793,15875,-2113
$PMXYZ,-17029,15739,-18014
$PGXYZ,2621,16159,-15729
$PAXYZ,27724,15841,-2113
$PMXYZ,19629,15736,23257
$PGXYZ,10486,16132,-13107
$PAXYZ,1641,15861,-6227
$PMXYZ,-14785,15708,23257
$PGXYZ,-13107,16028,2621
$GPRMC,113621.000,A,5038.5561,N,00123.8236,W,0.00,23.21,120120,,,D*4B
$PAXYZ,-5208,15816,-5027
$PMXYZ,27409,15729,31961
$PGXYZ,23593,16143,-23593
$PAXYZ,-1783,15838,-16866
$PMXYZ,-26655,15738,10864
$PGXYZ,26214,16134,-13107
$PAXYZ,-1783,15838,32714
$PMXYZ,-28500,15730,28270
$PGXYZ,-5243,16129,-31457
$PAXYZ,20547,15876,-3313
$PMXYZ,12247,15704,-5621
$PGXYZ,-18350,16174,20972
$PAXYZ,-8305,15843,23280
$PMXYZ,25564,15721,9941
$PGXYZ,-23593,16064,-18350
$GPRMC,113622.000,A,5038.5561,N,00123.8236,W,0.00,43.88,120120,,,D*4D
$PAXYZ,-21346,15853,-910
$PMXYZ,19629,15736,11786
$PGXYZ,28836,16109,28836
$PAXYZ,-8305,15843,15557
$PMXYZ,2223,15742,-15246
$PGXYZ,23593,16015,-26214
$PAXYZ,5793,15875,29799
$PMXYZ,-26256,15699,2160
$PGXYZ,-31457,16091,-18350
$PAXYZ,-8961,15873,15046
$PMXYZ,6313,15719,28270
$PGXYZ,26214,16118,2622
$GPRMC,113623.000,A,5038.5561,N,00123.8236,W,0.00,75.66,120120,,,D*49
$PAXYZ,-23714,15872,-27503
$PMXYZ,27409,15729,14554
$PGXYZ,-31457,16091,23593
$PAXYZ,31149,15863,-3825
$PMXYZ,-16631,15700,9941
$PGXYZ,5243,16078,2621
$PAXYZ,-27866,15858,32714
$PMXYZ,-3314,15717,-10632
$PGXYZ,2622,15959,13107
$PAXYZ,-7248,15884,-6227
$PMXYZ,-20720,15723,18644
$PGXYZ,31457,16100,-7864
$PAXYZ,24300,15819,-16866
$PMXYZ,10402,15696,-25795
$PGXYZ,-7864,16122,-2621
$GPRMC,113624.000,A,5038.5561,N,00123.8236,W,0.00,71.84,120120,,,D*46
$PAXYZ,-15153,15799,-19781
$PMXYZ,-11094,15724,4929
$PGXYZ,15729,15914,13107
$PAXYZ,-27866,15858,-2113
$PMXYZ,8158,15727,9017
$PGXYZ,-13107,16156,2622
$PAXYZ,-11401,15870,-31620
$PMXYZ,-3314,15717,10864
$PGXYZ,28836,16109,-13107
$PAXYZ,-1783,15838,-6227
$PMXYZ,6313,15719,-23949
$PGXYZ,10486,16060,-26214
$GPRMC,113625.000,A,5038.5561,N,00123.8236,W,0.00,50.73,120120,,,D*4C
$PAXYZ,-8305,15843,15557
$PMXYZ,-10696,15685,-18014
$PGXYZ,-31457,16091,7864
$PAXYZ,14682,15851,-16866
$PMXYZ,14093,15712,9017
$PGXYZ,-31457,16091,15729
$PAXYZ,20547,15876,-27503
$PMXYZ,8158,15727,-26717
$PGXYZ,20972,16024,-10486
$PAXYZ,-1783,15838,-12749
$PMXYZ,-10696,15685,-8389
$PGXYZ,26214,16118,-10486
$PAXYZ,17451,15903,-27503
$PMXYZ,23719,15713,10864
$PGXYZ,26214,15878,28836
$GPRMC,113626.000,A,5038.5561,N,00123.8236,W,0.00,0.00,120120,,,D*7E
$PAXYZ,-7248,15884,-7430
$PMXYZ,25962,15682,18644
$PGXYZ,0,16168,28836
$PAXYZ,23971,15770,12642
$PMXYZ,25962,15682,30115
$PGXYZ,26214,16006,-20971
$PAXYZ,-728,15879,23280
$PMXYZ,2034,15747,-18014
$PGXYZ,28836,16109,-18350
$PAXYZ,-23714,15872,-7430
$PMXYZ,-9249,15732,20489
$PGXYZ,20972,16024,-5243
$GPRMC,113627.000,A,5038.5561,N,00123.8236,W,0.00,86.71,120120,,,D*47
$PAXYZ,1641,15861,-18069
$PMXYZ,12247,15704,24181
$PGXYZ,-23593,16064,-13107
$PAXYZ,-11401,15870,-7430
$PMXYZ,-32191,15714,25103
$PGXYZ,7864,16141,-2621
$PAXYZ,-24771,15831,-11547
$PMXYZ,-28500,15730,-14324
$PGXYZ,10486,15932,-15729
$PAXYZ,4738,15834,-16866
$PMXYZ,-16631,15700,-24872
$PGXYZ,-2621,15848,-7864
$PAXYZ,8163,15856,2004
$PMXYZ,23719,15713,28270
$PGXYZ,26214,16118,10486
$GPRMC,113628.000,A,5038.5561,N,00123.8236,W,0.00,79.33,120120,,,D*4E
$PAXYZ,-8305,15843,-2113
$PMXYZ,8158,15727,14554
$PGXYZ,-31457,16091,-23593
$PAXYZ,-21346,15853,32714
$PMXYZ,-16295,15748,-7466
$PGXYZ,-28836,16082,18350
$PAXYZ,31149,15863,-22183
$PMXYZ,12247,15704,-19860
$PGXYZ,10486,16060,-20971
$PAXYZ,-11729,15821,-18069
$PMXYZ,8158,15727,28270
$PGXYZ,-2621,16104,13107
$PAXYZ,17451,15903,-27503
$PMXYZ,-9249,15732,-9311
$PGXYZ,2622,16087,-23593
$PAXYZ,-4879,15865,-26300
$PMXYZ,-8850,15693,11786
$PGXYZ,5243,16150,23593
$GPRMC,113629.000,A,5038.5561,N,00123.8236,W,0.00,105.45,120120,,,D*74
$PAXYZ,5793,15875,-15664
$PMXYZ,-1468,15725,9017
$PGXYZ,-26214,16145,2622
$PAXYZ,7506,15886,-11547
$PMXYZ,29654,15698,-608
$PGXYZ,20972,15896,-18350
$PAXYZ,21204,15846,12642
$PMXYZ,-30345,15722,-18937
$PGXYZ,26214,16134,2621
$PAXYZ,-4879,15865,-6227
$PMXYZ,23719,15713,8095
$PGXYZ,-15729,16037,-2621
$GPRMC,113630.000,A,5038.5561,N,00123.8236,W,0.00,99.89,120120,,,D*48
$PAXYZ,-23714,15872,6121
$PMXYZ,-7402,15740,31037
$PGXYZ,13107,16179,18350
$PAXYZ,-11401,15870,19163
$PMXYZ,-7402,15740,314
$PGXYZ,23593,16143,-10486
$PAXYZ,1641,15861,19163
$PMXYZ,17784,15728,314
$PGXYZ,-5243,16129,31457
$PAXYZ,-27866,15858,7324
$PMXYZ,-17029,15739,-20783
$PGXYZ,-2621,16104,26214
$PAXYZ,-18249,15826,-910
$PMXYZ,-18874,15731,-29486
$PGXYZ,0,16096,20972
$GPRMC,113631.000,A,5038.5561,N,00123.8236,W,0.00,156.21,120120,,,D*79
$PAXYZ,-8632,15794,-26300
$PMXYZ,2957,15751,-25795
$PGXYZ,-2621,16104,-15729
$PAXYZ,-21346,15853,6121
$PMXYZ,25564,15721,-21706
$PGXYZ,-2621,16104,-28836
$PAXYZ,1641,15861,-11547
$PMXYZ,776,15695,-10234
$PGXYZ,-5243,15985,7864
$PAXYZ,17779,15824,-6227
$PMXYZ,-3314,15717,-9311
$PGXYZ,2621,16159,-13107
$PAXYZ,20547,15876,13843
$PMXYZ,-32191,15714,29192
$PGXYZ,-20971,16183,26214
$GPRMC,113632.000,A,5038.5561,N,00123.8236,W,0.00,174.56,120120,,,D*7A
$PAXYZ,7506,15886,27397
$PMXYZ,21874,15705,19567
$PGXYZ,0,16096,10486
$PAXYZ,-27866,15858,12642
$PMXYZ,-11094,15724,-14324
$PGXYZ,-26214,16145,23593
$PAXYZ,23971,15898,28597
$PMXYZ,-22167,15676,19567
$PGXYZ,26214,16118,-13107
$PAXYZ,14027,15881,-16866
$PMXYZ,-30345,15722,-17092
$PGXYZ,0,16096,26214
$GPRMC,113633.000,A,5038.5561,N,00123.8236,W,0.00,162.14,120120,,,D*7A
$PAXYZ,22259,15887,-23386
$PMXYZ,-11094,15724,-10234
$PGXYZ,13107,15923,26214
$PAXYZ,21204,15846,-16866
$PMXYZ,-5159,15709,4006
$PGXYZ,-5243,15985,7864
$PAXYZ,14682,15851,9729
$PMXYZ,20027,15697,-7466
$PGXYZ,-20971,16055,2622
$PAXYZ,-18249,15826,11441
$PMXYZ,25564,15721,-23949
$PGXYZ,-23593,16064,-2621
$GPRMC,113634.000,A,5038.5561,N,00123.8236,W,0.00,80.78,120120,,,D*4A
$PAXYZ,7506,15886,-15153
$PMXYZ,6313,15719,29192
$PGXYZ,-28836,16082,13107
$PAXYZ,-24771,15831,-16866
$PMXYZ,-5159,15709,21412
$PGXYZ,7864,16069,2621
$PAXYZ,-8961,15873,23280
$PMXYZ,-14785,15708,-608
$PGXYZ,-28836,16082,-20971
$PAXYZ,-31290,15836,23280
$PMXYZ,-2915,15678,3083
$PGXYZ,-18350,16046,-10486
$PAXYZ,-21346,15853,-2113
$PMXYZ,-16631,15700,-22230
$PGXYZ,5243,16078,28836
$GPRMC,113635.000,A,5038.5561,N,00123.8236,W,0.00,167.86,120120,,,D*72
$PAXYZ,-4879,15865,17960
$PMXYZ,-30345,15722,-23949
$PGXYZ,23593,16143,7864
$PAXYZ,-14825,15848,-18069
$PMXYZ,-7004,15701,-11156
$PGXYZ,0,15968,10486
$PAXYZ,-11401,15870,-7430
$PMXYZ,-14785,15708,18644
$PGXYZ,26214,16118,-31457
$PAXYZ,17451,15903,-12749
$PMXYZ,-32191,15714,-6543
$PGXYZ,0,16168,18350
$GPRMC,113636.000,A,5038.5561,N,00123.8236,W,0.00,131.11,120120,,,D*7C
$PAXYZ,8163,15856,19163
$PMXYZ,-14785,15708,30115
$PGXYZ,-5243,16129,10486
$PAXYZ,-30235,15877,4409
$PMXYZ,10402,15696,2160
$PGXYZ,13107,16051,-13107
$PAXYZ,27397,15792,23280
$PMXYZ,-16631,15700,31961
$PGXYZ,-7864,15994,26214
$PAXYZ,-15482,15878,12642
$PMXYZ,15939,15720,-6543
$PGXYZ,-13107,16028,-20971
$PAXYZ,-22002,15883,12642
$PMXYZ,12247,15704,20489
$PGXYZ,-23593,16136,2621
$GPRMC,113637.000,A,5038.5561,N,00123.8236,W,0.00,170.67,120120,,,D*79
$PAXYZ,14027,15881,23280
$PMXYZ,31499,15706,29192
$PGXYZ,-20971,16055,-15729
$PAXYZ,1641,15861,-29908
$PMXYZ,-24411,15707,-26717
$PGXYZ,31457,16100,23593
$PAXYZ,-24771,15831,23280
$PMXYZ,-17029,15739,10864
$PGXYZ,-13107,16156,20972
$PAXYZ,14682,15851,28597
$PMXYZ,25962,15682,-10234
$PGXYZ,20972,16024,20972
$GPRMC,113638.000,A,5038.5561,N,00123.8236,W,0.00,0.00,120120,,,D*71
$PAXYZ,7506,15886,22077
$PMXYZ,-22565,15715,-30409
$PGXYZ,20972,16152,20972
$PAXYZ,-28523,15888,-11547
$PMXYZ,-30345,15722,27347
$PGXYZ,15729,16170,7864
$PAXYZ,-14825,15848,-7430
$PMXYZ,-32191,15714,-8389
$PGXYZ,2622,16087,10486
$PAXYZ,28780,15882,12642
$PMXYZ,14093,15712,15875
$PGXYZ,15729,16170,31457
$PAXYZ,14682,15851,31513
$PMXYZ,15939,15720,30115
$PGXYZ,18350,16161,2622
$GPRMC,113639.000,A,5038.5561,N,00123.8236,W,0.00,124.71,120120,,,D*71
$PAXYZ,21204,15846,-11547
$PMXYZ,-24411,15707,21412
$PGXYZ,-7864,16194,10486
$PAXYZ,-31290,15836,-15664
$PMXYZ,6313,15719,-23027
$PGXYZ,26214,16134,-5243
$PAXYZ,22259,15887,-16866
$PMXYZ,-12939,15716,1237
$PGXYZ,-31457,16163,23593
$PAXYZ,11258,15829,8526
$PMXYZ,-14785,15708,13631
$PGXYZ,-10486,16147,-10486
$GPRMC,113640.000,A,5038.5561,N,00123.8236,W,0.00,187.11,120120,,,D*70
$PAXYZ,-31290,15836,-12749
$PMXYZ,-16631,15700,30115
$PGXYZ,5243,16150,-18350
$PAXYZ,-15482,15878,-6227
$PMXYZ,-17029,15739,31037
$PGXYZ,2622,16087,-18350
$PAXYZ,11258,15829,-6227
$PMXYZ,21874,15705,31037
$PGXYZ,28836,16181,-23593
$PAXYZ,-11729,15821,28597
$PMXYZ,15939,15720,11786
$PGXYZ,-5243,16113,26214
$PAXYZ,-11401,15870,12642
$PMXYZ,-17218,15744,-25795
$PGXYZ,28836,16109,-13107
$GPRMC,113641.000,A,5038.5561,N,00123.8236,W,0.00,0.00,120120,,,D*7F
$PAXYZ,20547,15876,32714
$PMXYZ,17784,15728,-10234
$PGXYZ,26214,16118,15729
$PAXYZ,17779,15824,-910
$PMXYZ,-25921,15747,3083
$PGXYZ,15729,16042,23593
$PAXYZ,7506,15886,15046
$PMXYZ,-1468,15725,1237
$PGXYZ,2621,16159,-15729
$PAXYZ,-11401,15870,-18069
$PMXYZ,-22565,15715,-18937
$PGXYZ,7864,16141,20972
$GPRMC,113642.000,A,5038.5561,N,00123.8236,W,0.00,0.00,120120,,,D*7C
$PAXYZ,-30235,15877,-31620
$PMXYZ,-28500,15730,16799
$PGXYZ,-2621,16176,18350
$PAXYZ,-4879,15865,-3313
$PMXYZ,-12939,15716,22334
$PGXYZ,26214,16190,10486
$PAXYZ,-18249,15826,-7430
$PMXYZ,-11094,15724,-8389
$PGXYZ,2622,16087,10486
$PAXYZ,14682,15851,-16866
$PMXYZ,-22565,15715,28270
$PGXYZ,-23593,16136,-31457
$PAXYZ,14682,15851,-6227
$PMXYZ,-26256,15699,-25795
$PGXYZ,10486,15932,28836
$GPRMC,113643.000,A,5038.5561,N,00123.8236,W,0.00,0.00,120120,,,D*7D
$PAXYZ,-8961,15873,7324
$PMXYZ,-26655,15738,11786
$PGXYZ,23593,16143,-23593
$PAXYZ,-7248,15884,26194
$PMXYZ,378,15734,20489
$PGXYZ,5243,16078,26214
$PAXYZ,21204,15846,-16866
$PMXYZ,15939,15720,-608
$PGXYZ,-18350,16046,13107
$PAXYZ,27724,15841,-7430
$PMXYZ,10003,15735,30115
$PGXYZ,5243,16150,15729
$GPRMC,113644.000,A,5038.5561,N,00123.8236,W,0.01,275.75,120120,,,D*79
$PAXYZ,23971,15898,3207
$PMXYZ,-24411,15707,31037
$PGXYZ,10486,15932,-20971
$PAXYZ,-8961,15873,16758
$PMXYZ,-18874,15731,19567
$PGXYZ,-31457,16091,-2621
$PAXYZ,4738,15834,3207
$PMXYZ,-7591,15745,29192
$PGXYZ,-5243,16129,-2621
$PAXYZ,11258,15829,31513
$PMXYZ,4467,15711,-8389
$PGXYZ,18350,16033,26214
$PAXYZ,-728,15879,32714
$PMXYZ,23719,15713,-19860
$PGXYZ,-31457,16091,13107
$GPRMC,113645.000,A,5038.5561,N,00123.8236,W,0.01,279.96,120120,,,D*79
$PAXYZ,-15482,15878,-4515
$PMXYZ,31499,15706,-16169
$PGXYZ,31457,16172,-5243
$PAXYZ,-15482,15878,32714
$PMXYZ,29654,15698,28270
$PGXYZ,31457,16100,-15729
$PAXYZ,-2113,15789,23280
$PMXYZ,-11094,15724,21412
$PGXYZ,10486,16060,-10486
$PAXYZ,-13769,15889,-7430
$PMXYZ,-1468,15725,-27641
$PGXYZ,-28836,16154,-5243
$GPRMC,113646.000,A,5038.5561,N,00123.8236,W,0.02,323.68,120120,,,D*76
$PAXYZ,14682,15851,28597
$PMXYZ,29256,15737,-7466
$PGXYZ,18350,16033,-26214
$PAXYZ,24628,15868,-22183
$PMXYZ,8158,15727,-15246
$PGXYZ,13107,16179,-7864
$PAXYZ,-11729,15821,28597
$PMXYZ,25564,15721,20489
$PGXYZ,0,16096,-23593
$PAXYZ,31149,15863,8526
$PMXYZ,8158,15727,-14324
$PGXYZ,-23593,16136,-7864
$PAXYZ,7506,15886,8526
$PMXYZ,20363,15745,30115
$PGXYZ,-15729,16037,18350
$GPRMC,113647.000,A,5038.5561,N,00123.8236,W,0.02,324.39,120120,,,D*74
$PAXYZ,4738,15834,17960
$PMXYZ,-9249,15732,13631
$PGXYZ,-7864,16138,28836
$PAXYZ,4738,15834,28597
$PMXYZ,-12939,15716,12709
$PGXYZ,20972,16152,-10486
$PAXYZ,28780,15882,3207
$PMXYZ,-5159,15709,-27641
$PGXYZ,5243,16150,23593
$PAXYZ,-1783,15838,-910
$PMXYZ,29256,15737,21412
$PGXYZ,-28836,16082,-5243
$GPRMC,113648.000,A,5038.5561,N,00123.8236,W,0.00,301.69,120120,,,D*7B
$PAXYZ,-728,15879,-23386
$PMXYZ,378,15734,30115
$PGXYZ,26214,16134,2621
$PAXYZ,2696,15902,8526
$PMXYZ,23719,15713,30115
$PGXYZ,-20971,16055,-31457
$PAXYZ,24300,15819,-11547
$PMXYZ,27409,15729,-16169
$PGXYZ,-2621,16176,-15729
$PAXYZ,-5208,15816,20875
$PMXYZ,27409,15729,-11555
$PGXYZ,-10486,16019,-28836
$PAXYZ,5793,15875,-2113
$PMXYZ,10003,15735,4006
$PGXYZ,-23593,16136,23593
$GPRMC,113649.000,A,5038.5561,N,00123.8236,W,0.01,324.12,120120,,,D*70
$PAXYZ,14027,15881,-31620
$PMXYZ,2621,15703,14554
$PGXYZ,-26214,16073,10486
$PAXYZ,14027,15881,19163
$PMXYZ,378,15734,10864
$PGXYZ,7864,16141,23593
$PAXYZ,14682,15851,-12749
$PMXYZ,23719,15713,-5621
$PGXYZ,-31457,16163,-13107
$PAXYZ,8163,15856,32714
$PMXYZ,10003,15735,-22104
$PGXYZ,-2621,16104,15729
$GPRMC,113650.000,A,5038.5561,N,00123.8236,W,0.01,171.24,120120,,,D*7F
$PAXYZ,7506,15886,-18069
$PMXYZ,-5159,15709,15477
$PGXYZ,13107,16051,2621
$PAXYZ,-23714,15872,9729
$PMXYZ,-24411,15707,-6543
$PGXYZ,28836,16109,-31457
$PAXYZ,4738,15834,32714
$PMXYZ,-16631,15700,314
$PGXYZ,-15729,16037,31457
$PAXYZ,-4879,15865,23280
$PMXYZ,21874,15705,-6543
$PGXYZ,-20971,16055,7864
$PAXYZ,-8305,15843,-12749
$PMXYZ,-16295,15748,30115
$PGXYZ,31457,16172,-10486
$GPRMC,113651.000,A,5038.5561,N,00123.8236,W,0.01,154.24,120120,,,D*79
$PAXYZ,7833,15807,12642
$PMXYZ,-26655,15738,23257
$PGXYZ,-5243,16113,-26214
$PAXYZ,-8305,15843,-23386
$PMXYZ,20027,15697,-23027
$PGXYZ,13107,16051,28836
$PAXYZ,-22002,15883,7324
$PMXYZ,6711,15680,-8389
$PGXYZ,-20971,16183,2621
$PAXYZ,14355,15802,13843
$PMXYZ,-18874,15731,-23949
$PGXYZ,15729,16042,0
$GPRMC,113652.000,A,5038.5561,N,00123.8236,W,0.01,356.96,120120,,,D*73
$PAXYZ,-24771,15831,-29908
$PMXYZ,10402,15696,23257
$PGXYZ,-7864,16138,-26214
$PAXYZ,-14825,15848,-8632
$PMXYZ,17784,15728,-15246
$PGXYZ,20972,16152,-2621
$PAXYZ,31149,15863,8526
$PMXYZ,-14785,15708,-6543
$PGXYZ,18350,15777,-15729
$PAXYZ,11258,15829,29799
$PMXYZ,6313,15719,-4697
$PGXYZ,-13107,16028,31457
$PAXYZ,11258,15829,28597
$PMXYZ,-24411,15707,-23949
$PGXYZ,13107,16179,-23593
$GPRMC,113653.000,A,5038.5561,N,00123.8236,W,0.01,327.07,120120,,,D*7C
$PAXYZ,-27866,15858,24482
$PMXYZ,378,15734,-26717
$PGXYZ,20972,16024,15729
$PAXYZ,-20290,15894,-6227
$PMXYZ,25962,15682,-5621
$PGXYZ,7864,16069,26214
$PAXYZ,-8961,15873,19163
$PMXYZ,31499,15706,-24872
$PGXYZ,2622,16087,-2621
$PAXYZ,-8305,15843,11441
$PMXYZ,-18476,15692,-25795
$PGXYZ,-10486,16019,-5243
$PAXYZ,-5208,15816,-11547
$PMXYZ,10402,15696,-16169
$PGXYZ,-7864,16122,2622
$GPRMC,113654.000,A,5038.5561,N,00123.8236,W,0.00,90.19,120120,,,D*4A
$PAXYZ,-4879,15865,-23386
$PMXYZ,-30345,15722,31037
$PGXYZ,28836,16181,-7864
$PAXYZ,4738,15834,13843
$PMXYZ,15939,15720,29192
$PGXYZ,13107,16051,7864
$PAXYZ,31149,15863,-26300
$PMXYZ,-8850,15693,28270
$PGXYZ,0,16096,18350
$PAXYZ,-728,15879,13843
$PMXYZ,-12939,15716,28270
$PGXYZ,-7864,15738,28836
$GPRMC,113655.000,A,5038.5561,N,00123.8236,W,0.00,76.15,120120,,,D*4F
$PAXYZ,-21346,15853,-6227
$PMXYZ,6313,15719,-16169
$PGXYZ,26214,16134,-10486
$PAXYZ,21204,15846,-28705
$PMXYZ,14093,15712,-26717
$PGXYZ,-26214,16073,-15729
$PAXYZ,27724,15841,-27503
$PMXYZ,-5159,15709,23257
$PGXYZ,-10486,16147,18350
$PAXYZ,-728,15879,-27503
$PMXYZ,-31793,15675,-16169
$PGXYZ,7864,16141,0
$PAXYZ,1312,15812,32714
$PMXYZ,-12939,15716,2160
$PGXYZ,-26214,16145,-31457
$GPRMC,113656.000,A,5038.5561,N,00123.8236,W,0.01,155.29,120120,,,D*72
$PAXYZ,-24771,15831,8526
$PMXYZ,-20720,15723,3083
$PGXYZ,10486,16132,31457
$PAXYZ,27724,15841,-27503
$PMXYZ,8557,15688,-31730
$PGXYZ,13107,16051,23593
$PAXYZ,-28523,15888,-16866
$PMXYZ,21874,15705,1237
$PGXYZ,20972,16024,26214
$PAXYZ,-31290,15836,-12749
$PMXYZ,-26256,15699,-27641
$PGXYZ,0,16096,-23593
$GPRMC,113657.000,A,5038.5561,N,00123.8236,W,0.01,141.49,120120,,,D*70
$PAXYZ,-15482,15878,-23386
$PMXYZ,-30345,15722,-13401
$PGXYZ,-5243,16113,13107
$PAXYZ,-8961,15873,-910
$PMXYZ,8557,15688,12709
$PGXYZ,0,15968,31457
$PAXYZ,17779,15824,4409
$PMXYZ,-12939,15716,13631
$PGXYZ,2622,16087,-23593
$PAXYZ,-30235,15877,13843
$PMXYZ,25564,15721,-5621
$PGXYZ,7864,16069,31457
$PAXYZ,-8305,15843,32714
$PMXYZ,14093,15712,28270
$PGXYZ,0,16168,18350
$GPRMC,113658.000,A,5038.5561,N,00123.8236,W,0.01,346.31,120120,,,D*75
$PAXYZ,20547,15876,28597
$PMXYZ,18182,15689,19567
$PGXYZ,-2621,16104,-23593
$PAXYZ,-23714,15872,28597
$PMXYZ,-12541,15677,-21307
$PGXYZ,26214,16190,-31457
$PAXYZ,22259,15887,19163
$PMXYZ,-20720,15723,-23027
$PGXYZ,23593,16143,-5243
$PAXYZ,-728,15879,-22183
$PMXYZ,19629,15736,29192
$PGXYZ,-2621,16104,13107
$GPRMC,113659.000,A,5038.5561,N,00123.8236,W,0.01,337.63,120120,,,D*75
$PAXYZ,14682,15851,-27503
$PMXYZ,-12541,15677,3083
$PGXYZ,-5243,16113,-26214
